"","X.11_TP10_1","X11_TP10_2","X11_TP10_3","X11_TP11_1","X11_TP11_2","X11_TP11_3","X11_TP12_1","X11_TP12_2","X11_TP12_3","X11_TP14_1","X11_TP14_2","X11_TP14_3","X11_TP15_1","X11_TP15_2","X11_TP15_3","X11_TP16_1","X11_TP16_2","X11_TP16_3","X11_TP5_1","X11_TP5_2","X11_TP5_3","X11_TP6_1","X11_TP6_2","X11_TP6_3","X11_TP7_1","X11_TP7_2","X11_TP7_3","X11_TP9_1","X11_TP9_2","X11_TP9_3","X12_TP10_1","X12_TP10_2","X12_TP10_3","X12_TP11_1","X12_TP11_2","X12_TP11_3","X12_TP12_1","X12_TP12_2","X12_TP12_3","X12_TP14_1","X12_TP14_2","X12_TP14_3","X12_TP15_1","X12_TP15_2","X12_TP15_3","X12_TP16_1","X12_TP16_2","X12_TP16_3","X12_TP5_1","X12_TP5_2","X12_TP5_3","X12_TP6_1","X12_TP6_2","X12_TP6_3","X12_TP7_1","X12_TP7_2","X12_TP7_3","X12_TP9_1","X12_TP9_2","X12_TP9_3"
"Cre16.g696000.t1.2",19.0792140960693,19.1443748474121,19.2291469573975,19.3450107574463,19.4167900085449,19.1456928253174,19.2370376586914,19.305233001709,19.3953380584717,19.6354846954346,19.4992694854736,19.4189319610596,19.1740188598633,19.0171566009521,19.4523773193359,19.4786624908447,19.4276313781738,19.288028717041,19.2023487091064,19.1486511230469,19.2451858520508,19.1738243103027,19.2644882202148,19.3883113861084,19.3214874267578,19.320276260376,19.2992534637451,19.3744106292725,19.0514163970947,19.2318687438965,19.6021366119385,19.542911529541,19.4658298492432,19.5880012512207,19.7111053466797,19.4888172149658,19.6780014038086,19.4703254699707,19.7043495178223,19.2879161834717,19.4686164855957,19.6625080108643,19.709171295166,19.5568771362305,19.4480266571045,19.5090103149414,19.614896774292,19.6308536529541,19.6162624359131,14.944012682044,19.2579441070557,19.71506690979,19.5760707855225,19.5489044189453,19.6974430084229,19.7315349578857,18.5445300056133,19.2819080352783,19.6479358673096,19.4077739715576
"Cre17.g696250.t2.1;Cre17.g696250.t1.1",18.8342361450195,18.7092723846436,18.7081279754639,18.6916275024414,18.8635997772217,18.8471431732178,18.9234676361084,18.8763961791992,18.7961406707764,18.5683345794678,18.8903884887695,18.6309070587158,18.1749935150146,18.8425159454346,18.4694519042969,18.7412948608398,18.1423568725586,18.548641204834,18.8312397003174,18.5093955993652,18.5685195922852,18.5381813049316,18.6684074401855,18.7822551727295,19.0012435913086,18.8693943023682,19.0319271087646,18.8629035949707,19.1533336639404,18.6773128509521,18.9793300628662,18.1887245178223,18.5027694702148,19.2577610015869,18.9239597320557,18.8342990875244,19.1453952789307,18.683837890625,19.4005165100098,19.4362602233887,19.1021862030029,18.9430637359619,18.8790321350098,19.0062656402588,18.6356258392334,18.950288772583,18.7682037353516,18.7824153900146,18.6546630859375,20.642450761213,18.9990978240967,18.4420852661133,18.1562519073486,18.7662963867188,19.2484798431396,18.6853103637695,21.3637911214954,18.6513385772705,19.0206336975098,19.0913791656494
"Cre17.g698000.t1.2",22.8062076568604,22.9716377258301,22.8035297393799,22.9500255584717,22.8790664672852,22.751522064209,22.7275428771973,22.8821678161621,22.7552356719971,23.0641117095947,23.0888557434082,23.0407619476318,23.2417335510254,23.35622215271,23.2981014251709,23.1983547210693,23.0620059967041,23.1288051605225,22.753870010376,22.9390144348145,22.7424430847168,22.8388442993164,22.8449077606201,22.8072109222412,22.7650051116943,22.8757514953613,22.8656139373779,22.9421329498291,23.0130100250244,22.9399662017822,22.8437976837158,23.0355701446533,22.6237716674805,22.831169128418,22.9653263092041,22.9328117370605,22.742115020752,23.0561122894287,22.8676509857178,22.7511749267578,22.9089584350586,22.8464775085449,22.7707214355469,22.7679767608643,22.7281665802002,22.6417846679688,22.6199283599854,22.685001373291,22.9082622528076,19.7720183612064,22.7370052337646,22.8102741241455,22.892635345459,22.9040775299072,22.7452373504639,22.9939498901367,20.2761219065343,22.8903923034668,22.8486366271973,22.9047756195068
"Cre17.g698450.t1.2",17.8684005737305,18.1306915283203,17.9381332397461,18.1745548248291,18.0023422241211,17.9822858326824,17.74294090271,18.3635025024414,18.0291786193848,0,0,0,17.5166854858398,17.7054977416992,17.6520042419434,17.2993869781494,17.378396987915,17.3772607288145,17.8002548217773,17.9344501495361,18.1565475463867,18.0211200714111,18.1137008666992,17.8464088439941,18.1426048278809,18.0450019836426,18.1096267700195,18.0272903442383,17.9170112609863,17.854528427124,17.8597526550293,18.16575050354,17.9117765330821,18.3841438293457,18.2287254333496,18.1084022521973,17.430778503418,17.9601936340332,17.815408706665,18.0462284088135,17.9020099639893,17.9258441925049,18.2195377349854,18.1300373077393,18.2803897857666,18.0829601287842,18.2742137908936,18.2083873748779,18.2581977844238,16.0647313765862,18.1543235778809,18.1267642974854,18.3554363250732,18.5136814117432,18.2821102142334,18.3415622711182,17.060889781562,17.4817199707031,18.3382568359375,18.5297050476074
"Cre17.g699000.t2.1;Cre17.g699000.t1.2",15.8926196123152,15.9265279769897,15.8726749420166,0,0,0,15.9935096646229,15.9788217544556,16.038875579834,16.4225578308105,16.2380504608154,16.2967185974121,15.9075796386689,15.4065704345703,16.2960739135742,0,0,0,0,0,0,0,0,0,15.9625939482766,16.0256805419922,15.6938953399658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g700750.t1.2",16.3545106214131,16.3489360809326,16.364408493042,17.7088680267334,16.7977112213164,16.3340282440186,16.4963073730469,16.2821655273438,16.4642544444568,16.5034694671631,16.4964637756348,16.616548538208,16.3078060150146,15.9767656326294,16.4777736663818,16.0367965698242,15.9778725016454,15.9487323760986,0,0,0,0,0,0,0,0,0,0,0,0,16.1484966278076,16.2572402954102,16.4348068237305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g701200.t2.1;Cre17.g701200.t1.2",21.4152946472168,21.3376693725586,21.2724723815918,21.562858581543,21.2596588134766,21.5622062683105,21.5776386260986,21.3972301483154,21.4796600341797,21.3601398468018,21.2597732543945,21.1000823974609,20.9842624664307,21.2085418701172,20.8829326629639,21.1089763641357,21.0550365447998,21.1117172241211,21.5057678222656,21.3455410003662,21.5316486358643,21.5534687042236,21.438627243042,21.3567047119141,21.200122833252,21.3307399749756,21.3010063171387,21.2046070098877,21.4673728942871,21.2518215179443,21.2977085113525,21.3244361877441,21.1941814422607,21.3262481689453,21.3635654449463,21.5203723907471,21.6070232391357,21.4737777709961,21.7017631530762,21.3280029296875,21.4848804473877,21.2659645080566,21.110315322876,21.4144687652588,21.019100189209,20.8947467803955,20.9258594512939,21.3821601867676,21.2087802886963,21.0397873497697,21.3415832519531,21.2003021240234,21.2159633636475,21.0969982147217,21.6433277130127,21.2723026275635,22.5966721320766,21.4860591888428,20.9326496124268,21.7057762145996
"Cre17.g701500.t1.2",0,0,0,0,0,0,0,0,0,17.111156463623,16.7799510955811,16.8606521165517,17.2021808624268,17.2436366049964,17.2904148101807,17.0607585906982,17.1113937591614,17.2222290039063,16.7668132781982,17.1877574920654,17.1725063323975,0,0,0,0,0,0,0,0,0,0,0,0,17.1739692687988,17.1405829704867,16.9627380371094,0,0,0,16.7120810670701,16.7221412658691,16.9202136993408,17.4957618713379,16.8982944488525,16.9302833260154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g701650.t1.2",19.3981590270996,18.7248725891113,19.0774669647217,19.414478302002,18.9606475830078,19.2117881774902,19.2829475402832,19.2916965484619,19.3204307556152,19.1788635253906,18.9456672668457,18.9260749816895,18.7976932525635,19.3395843505859,18.7531967163086,19.0468406677246,18.7373065948486,18.7895011901855,19.4950981140137,19.1635417938232,19.1163177490234,19.3750686645508,19.3978252410889,18.7645797729492,19.4037227630615,19.1606884002686,19.2701816558838,18.8132171630859,19.4128875732422,18.6496562957764,19.2310009002686,19.4264030456543,19.0904216766357,19.6222801208496,19.6451759338379,19.3428649902344,19.5673313140869,18.7083969116211,20.0930042266846,19.5538997650146,19.7147483825684,19.8815135955811,19.5123119354248,19.4267730712891,19.5357151031494,19.1846141815186,19.2725067138672,19.467342376709,18.4386367797852,23.6413235899603,19.1240653991699,0,0,0,19.4546089172363,19.6864566802979,17.2388043790464,19.2633419036865,19.0594921112061,19.3086814880371
"Cre17.g701700.t2.1;Cre17.g701700.t1.2",19.3385620117188,19.1485767364502,19.5938835144043,19.3121871948242,19.3177833557129,19.3205623626709,19.4423274993896,19.4490356445313,19.323600769043,19.3384532928467,18.9453525543213,19.0801773071289,18.7340354919434,18.5306205749512,18.7194690704346,18.8057441711426,18.9660663604736,18.6440315246582,19.3514308929443,19.4878749847412,19.4795112609863,19.4628982543945,19.3739223480225,18.9784927368164,19.681453704834,19.268217086792,19.4432392120361,19.4657306671143,19.2859077453613,19.425687789917,19.3886909484863,19.5853080749512,19.6888999938965,19.5431003570557,19.5656032562256,19.5256195068359,19.7218570709229,19.4994449615479,19.75461769104,19.6030616760254,19.1752624511719,19.7143135070801,19.5693359375,19.6358909606934,19.5103244781494,19.6135482788086,19.3372116088867,19.496150970459,19.3644428253174,17.5999215433087,19.314136505127,19.461540222168,19.5575122833252,19.6220664978027,19.7008666992188,19.9069194793701,17.613162997922,19.4896984100342,19.3547477722168,19.3589382171631
"Cre17.g702200.t1.2",17.1770877838135,17.289514541626,17.3553504943848,16.8340511322021,16.8016048645467,16.7466201782227,16.37255859375,16.6613597869873,16.9341049194336,0,0,0,0,0,0,0,0,0,17.2433032989502,17.5377635955811,17.7529678344727,17.6139621734619,17.3627319335938,17.611442565918,17.0990810394287,17.0666561126709,17.3174304962158,17.7012386322021,17.2751235961914,17.6162624359131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g702650.t1.1",0,0,0,0,0,0,0,0,0,0,0,0,16.0199375152588,15.5670347213745,16.3729152679443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g703700.t1.1",18.7721405029297,18.6038951873779,18.5378398895264,18.609676361084,18.8253803253174,19.2117881774902,19.3450756072998,19.1714057922363,19.3250503540039,20.00634765625,19.8551979064941,19.7908706665039,19.3505687713623,19.259256362915,20.0446014404297,20.1645984649658,19.6716232299805,20.016040802002,18.6982574462891,18.7133731842041,18.0720596313477,18.4642753601074,18.6757984161377,18.411750793457,18.826530456543,18.7553176879883,18.6954727172852,18.524242401123,18.5571937561035,18.7197360992432,18.4227142333984,18.4074420928955,18.3628927837137,18.6705875396729,18.7664585113525,18.3723297119141,18.5965432176657,18.470365524292,18.6594104766846,19.1488742828369,18.5510101318359,18.6381740570068,18.2037582397461,18.4408283233643,18.4829425811768,18.4585189819336,18.7274360656738,18.6758327484131,17.840274810791,23.115083154965,18.5291328430176,18.0836353302002,18.5097045898438,18.2799787630186,0,0,0,18.4113368988037,18.7729778289795,18.7706565856934
"Cre17.g703900.t1.2",0,0,0,0,0,0,0,0,0,16.747537612915,17.0010987496232,16.9500312805176,16.7886409759521,16.6962890625,16.7854518890381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g705000.t1.2",18.3057231903076,17.8419322967529,18.0094127655029,18.4390430450439,18.4820365905762,18.2398128509521,18.6537551879883,18.6985626220703,18.2426528930664,18.8056812286377,18.9465808868408,18.6448764801025,18.5209102630615,18.9274940490723,18.0952224731445,18.9870147705078,18.7249393463135,18.3406066894531,18.5247402191162,17.9578170776367,18.4150161743164,18.4796695709229,18.0108890533447,17.758508682251,18.0796298980713,18.1514530181885,18.3116779327393,17.9186992645264,18.244836807251,18.0345630645752,18.1265125274658,17.6817455291748,17.9202763528729,18.7209053039551,18.1735305786133,18.3862915039063,18.6945896148682,18.2649002075195,19.1103916168213,18.6532688200969,18.6852416992188,18.7894058227539,18.5929889678955,17.9857635498047,17.9681491851807,18.0574836730957,18.4070198981493,18.6393413543701,17.7251396179199,24.2939363699167,18.55104637146,17.3956508636475,18.3045654296875,17.8085602731205,18.4443111419678,18.5908355712891,16.7418765852384,17.6916618347168,18.3730525970459,18.6168727874756
"Cre17.g706600.t1.2",18.1933040618896,17.9414596557617,18.2519264221191,0,0,0,17.1817531585693,17.2163341463414,17.6426582336426,0,0,0,0,0,0,0,0,0,17.8632659912109,18.458158493042,17.8966999053955,18.1241416931152,18.1099532330518,17.9059505462646,0,0,0,18.3604183197021,18.347769191137,18.3150882720947,18.1552639007568,17.8798694610596,18.0070277026858,18.0132350921631,18.0685179556705,18.3113231658936,18.1184234619141,17.6240673065186,18.1026467522962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g707900.t1.2",0,0,0,0,0,0,0,0,0,0,0,0,16.8522923248769,17.1655540466309,16.6776924133301,16.5913314819336,16.5944110407364,16.6444187164307,0,0,0,0,0,0,0,0,0,16.3906726837158,16.6448421478271,16.3939452637565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g708300.t1.2",17.5622730255127,17.3588752746582,17.1491718292236,17.627347946167,18.1602458953857,18.1001586914063,18.1248989105225,17.6392707824707,18.2551574707031,17.9954032897949,18.2813415527344,18.1414585113525,16.6961517333984,17.065185546875,18.3291301727295,18.4941997528076,18.1287803649902,18.0602321624756,17.2271270751953,17.5608558654785,16.603931427002,17.1107482910156,17.8546485900879,17.0715885162354,17.897762298584,17.8946876525879,17.3622169494629,17.8284225463867,17.2322902679443,17.445484161377,17.4485511779785,17.6266497844239,17.6001605987549,17.3593883514404,17.6952018737793,17.4080638885498,17.2733955383301,16.9209117889404,16.6725902557373,17.5098209381104,17.5077323913574,17.5648040771484,17.4876194000244,17.316104888916,17.3106845575682,17.4275913238525,17.5380668640137,17.5683611798645,0,0,0,16.7289295196533,17.2647171020508,16.9741477211741,17.1082992553711,16.9334144592285,17.2183830711676,0,0,0
"Cre17.g708600.t1.2;Cre12.g504550.t1.2;Cre17.g714550.t1.2;Cre17.g714050.t1.2;Cre17.g713450.t1.2;Cre17.g711750.t1.2;Cre17.g710450.t1.2;Cre17.g709150.t1.2;Cre12.g506200.t1.2;Cre12.g505600.t1.2;Cre12.g504700.t1.2;Cre06.g276900.t1.2;Cre06.g276550.t1.2;Cre06.g275800.t1.2;Cre06.g274750.t1.2;Cre06.g274250.t1.2;Cre06.g273850.t1.2;Cre06.g268250.t1.2;Cre06.g268100.t1.2;Cre06.g266750.t1.2;Cre06.g265400.t1.2;Cre06.g264900.t1.1;Cre06.g264800.t1.2;Cre13.g570050.t1.2;Cre06.g271376.t1.1;Cre13.g591200.t1.2;Cre13.g590750.t1.2",19.9875965118408,19.4852428436279,19.905891418457,20.7642555236816,21.564302444458,20.9946575164795,22.0145092010498,21.4151401519775,21.8023090362549,22.2810745239258,22.5603179931641,22.1180057525635,22.0836544036865,21.7679767608643,21.9911308288574,23.0824203491211,23.1521148681641,22.6028175354004,19.7723827362061,20.4649333953857,18.8201541900635,20.1531372070313,19.7592086791992,19.7331581115723,20.5081386566162,19.9034080505371,19.2727794647217,19.396800994873,20.063684463501,20.064079284668,0,0,0,20.7663612365723,20.2203407287598,20.4524486701626,20.3897903240501,20.8574924468994,20.0826473236084,21.020320892334,19.5501461029053,20.3484418165511,0,0,0,0,0,0,0,0,0,20.8009241448806,20.0068950653076,20.8086051940918,0,0,0,20.9294757843018,21.0477333068848,19.20871925354
"Cre17.g708750.t1.2",0,0,0,17.4082298278809,16.4964637756348,16.4286060333252,16.4189567565918,16.4316444396973,16.4548454284668,16.2855281829834,16.1651630401611,16.1032676696777,0,0,0,0,0,0,0,0,0,16.1479606628418,16.1369714354904,15.9701957702637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g708800.t1.1",17.3698196411133,17.3774451355846,17.387092590332,16.9419917496994,16.9662342071533,16.9316844940186,0,0,0,16.9486637115479,16.9065380096436,16.886477889189,0,0,0,0,0,0,17.3699893951416,17.0900747865617,17.0341320037842,17.394913609352,17.4217681884766,17.3115882873535,17.2268447875977,17.5401134490967,17.3407344066705,17.4348564147949,17.0312271118164,17.4285907333024,0,0,0,17.1745548248291,17.0799427032471,17.1000515605449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g710100.t1.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2417285624513,20.1879749298096,20.4910106658936,0,0,0,0,0,0,0,0,0,20.2839889526367,20.1192092895508,20.1529126149289,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g715250.t1.2",19.3458118438721,19.2731437683105,19.6590976715088,19.7894706726074,19.584005355835,19.0084285736084,19.317497253418,19.3798980712891,19.429349899292,18.8924369812012,18.887565612793,18.771915435791,18.505989074707,17.8703880310059,18.2898750305176,0,0,0,19.3024463653564,19.4623985290527,19.7079582214355,19.7060375213623,19.5476627349854,19.4131355285645,19.6883354187012,19.4868354797363,19.5612087249756,19.5177040100098,19.2982006072998,19.3195266723633,19.9030113220215,19.5896301269531,19.3413887023926,19.5116939544678,19.4044933319092,19.5639476776123,19.6660499572754,19.3324565887451,19.9939670562744,19.2230548858643,19.5330562591553,19.4042854309082,19.8197021484375,19.7727851867676,19.4015369415283,19.4824295043945,19.113956451416,19.3034286499023,19.8994750976563,16.3552981067626,19.6633605957031,19.6887283325195,19.2901229858398,19.9875965118408,20.0491313934326,20.1417083740234,18.5610706155056,19.3565769195557,19.4587783813477,20.1092948913574
"Cre17.g715300.t1.2",0,0,0,0,0,0,0,0,0,16.5347750624991,16.4680347442627,16.5409755706787,16.751335144043,16.8225212097168,16.7397804260254,16.6100083882008,16.576042175293,16.7493724822998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g715350.t2.1;Cre17.g715350.t1.2",16.4971389535631,16.3945808410645,16.5799942016602,0,0,0,16.5362167358398,16.6542453765869,16.5442732956826,16.9134502410889,16.668025970459,16.5737800598145,0,0,0,16.74294090271,16.73264503479,16.7635746002197,16.285961151123,16.4330139160156,16.37956421163,16.3343963623047,16.3664932250977,16.3211980215569,0,0,0,16.607027053833,16.5788288116455,16.427885055542,16.5292167663574,16.5366268157959,16.7036056518555,16.64990234375,16.6685810089111,16.6349259490785,16.6612205505371,16.6759202199237,16.5797424316406,16.468656539917,16.7951259613037,16.4678611755371,16.7277186734138,16.8395977020264,16.5079803466797,16.4986934661865,16.4423060393154,16.4657421112061,0,0,0,16.4374752044678,16.5257339477539,16.8684616088867,0,0,0,0,0,0
"Cre17.g715500.t1.2",18.0454292297363,17.92995262146,18.1343555450439,17.6460380554199,17.5194511413574,17.7327766418457,17.722074508667,17.5650272369385,17.6964586722927,17.7343654632568,18.1510562896729,17.7573375701904,17.6987323760986,17.5748157501221,17.8421173095703,17.4359951019287,17.6572494506836,17.7304573059082,18.0311737060547,18.371862411499,18.3399543762207,18.2855472564697,18.1461906433105,18.3297443389893,17.9436931610107,18.1638355255127,18.1088619232178,18.2166519165039,17.8793926239014,18.1876621246338,17.6549434661865,18.2447452545166,17.8049027897696,0,0,0,17.6628913879395,17.8894081115723,17.6294699481172,0,0,0,0,0,0,18.2029708199765,18.1421070098877,18.2216625213623,17.891902923584,22.091282658536,18.4665470123291,18.0296649932861,18.3606758117676,18.4231243133545,0,0,0,17.7489128112793,18.1569724756563,18.440990447998
"Cre17.g719000.t1.2",18.4838466644287,19.0681266784668,18.7562313079834,18.4428939819336,18.4889144897461,18.3655529022217,18.8798999786377,18.6486377716064,18.5728549957275,18.3923435211182,19.0571937561035,19.0648155212402,19.4197330474854,18.8633575439453,19.2225818634033,18.7014427185059,19.1528396606445,19.2390213012695,18.0811405181885,18.9100856781006,18.9746055603027,18.4114608764648,18.4115028381348,19.3530254364014,18.5516109466553,18.3727111816406,18.4301261901855,19.078067779541,18.9076538085938,19.0177001953125,18.688455581665,18.6317958831787,18.6136531963304,18.4849872589111,18.2929782867432,18.3411273956299,18.8599052429199,18.2691078186035,18.3878498077393,18.297181865214,18.3520774841309,18.3216190338135,18.6819858551025,18.2734413146973,18.462438583374,18.4740943908691,18.5456657409668,18.6872596740723,18.852029800415,14.2569744508454,18.4965019226074,18.9545822143555,18.1126842498779,18.6501121520996,18.4385166168213,18.7032680511475,16.0937923527011,18.0571136474609,18.5409832000732,18.85129737854
"Cre17.g720050.t1.2",19.6068248748779,19.4856758117676,19.8516330718994,19.5711154937744,19.8031444549561,19.6277408599854,19.710786819458,19.7297592163086,19.889497756958,19.714916229248,19.7866821289063,19.4639759063721,19.8303260803223,19.5565586090088,19.5914745330811,19.5912914276123,19.8248844146729,19.1222457885742,19.04150390625,19.9284057617188,19.5749263763428,19.456615447998,19.5634822845459,20.0325469970703,19.7258892059326,19.6952857971191,19.4888763427734,19.787015914917,19.1458683013916,20.1277980804443,20.233039855957,20.3128528594971,20.5795745849609,19.4286956787109,19.6586780548096,18.9785213470459,19.3530902862549,20.1553611755371,18.3673458099365,20.0118160247803,19.8878040313721,18.9024219512939,20.3900547027588,20.3013973236084,20.3511066436768,20.333963394165,20.3571357727051,20.5093955993652,20.3155078887939,16.6835761541403,20.0730018615723,19.9848194122314,20.2450466156006,20.1262855529785,20.2144241333008,19.8590850830078,21.1527072248521,19.8953380584717,20.2259979248047,20.6223888397217
"Cre17.g720250.t1.2",22.756010055542,22.5948219299316,22.6360206604004,21.3928871154785,22.3234195709229,22.5987567901611,22.6692771911621,22.3519973754883,22.7842063903809,21.6153545379639,22.3189029693604,22.3456497192383,22.6993083953857,22.6094150543213,22.7642555236816,22.336389541626,22.4329051971436,22.7579650878906,21.9187793731689,22.9103870391846,22.7356433868408,22.2947387695313,22.3962898254395,22.7357864379883,22.5054035186768,22.42897605896,22.3893203735352,22.982400894165,22.4638614654541,23.0664958953857,21.865255355835,23.0939235687256,22.1481781005859,21.2271747589111,21.5621147155762,21.6361312866211,21.2001819610596,23.1037998199463,20.0566902160645,21.7720108032227,21.348949432373,21.0349655151367,21.9295120239258,22.0788097381592,22.0144081115723,21.7534828186035,22.1833477020264,21.9828720092773,22.5826320648193,13.0837338654463,21.7311534881592,22.5604820251465,22.1320095062256,22.3454055786133,21.5234870910645,21.6992225646973,19.5110259823206,22.3490562438965,21.7409420013428,22.3048267364502
"Cre17.g721300.t1.2",17.4446754455566,17.7993698120117,17.4721508026123,17.6762466430664,18.1864051818848,17.9143848419189,17.6723155975342,18.0900611877441,17.9556045532227,18.2684230804443,17.9662914276123,17.8744163513184,17.7468814849854,17.0763988494873,18.3544902801514,17.8795108795166,17.7594203948975,17.7617588043213,17.1573867797852,17.9136257171631,17.517147064209,17.5719299316406,18.0497417449951,17.7052268981934,17.5002822875977,18.4203300476074,17.0644474029541,17.7838554382324,16.6304092407227,17.9355449676514,18.2373867034912,18.1144142150879,18.4209480285645,17.938362121582,17.6786556243896,17.7771137125447,0,0,0,0,0,0,17.8527603149414,18.0343554576856,18.067024230957,0,0,0,18.1316452026367,16.6794206802682,18.1058464050293,0,0,0,0,0,0,17.3649559020996,17.7032680511475,17.7281491787351
"Cre17.g721500.t1.2",20.3875331878662,20.3446216583252,20.4745693206787,20.3509998321533,20.6789131164551,20.43359375,20.3646354675293,20.4518146514893,20.4743709564209,21.4467258453369,21.5387210845947,21.6000061035156,22.0733280181885,21.9737930297852,22.1073799133301,22.5219306945801,22.3572425842285,22.4303035736084,20.7504196166992,20.6549091339111,20.6154899597168,20.7350444793701,20.9963130950928,20.7586555480957,20.5657901763916,20.5648593902588,20.4919891357422,20.0855045318604,20.3198127746582,20.3544483184814,20.412971496582,20.6931934356689,20.6284523010254,20.3994731903076,21.1178798675537,20.5338344573975,20.2303447723389,20.5546855926514,20.3723087310791,18.7916965484619,20.3318881988525,20.3732643127441,20.9735832214355,20.6084671020508,20.5921325683594,20.6845741271973,20.8405342102051,20.9837055206299,20.7505016326904,18.3894667186179,20.6464958190918,20.6550827026367,20.9126167297363,20.7541770935059,20.3675174713135,20.6205101013184,17.9919428284045,20.6636199951172,20.7151508331299,20.5120029449463
"Cre17.g721650.t1.2",15.622652053833,15.5700035095215,15.6933784484863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1857471466064,15.9773464226964,15.9320068359375,0,0,0,15.8178834915161,15.8636919679998,16.1902484893799,15.8988847732544,16.1797924041748,15.9025561128036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g721700.t1.2",17.6480770111084,17.5581665039063,17.4567546844482,17.6065349578857,17.5597578039045,17.4963073730469,17.4084796905518,17.4529819488525,17.4073275713243,17.0022051292862,16.9842624664307,16.9994277954102,16.4606800079346,17.0356369018555,16.5067882537842,0,0,0,18.1557083129883,17.5624961853027,17.9256114959717,17.5847568511963,17.6356709809921,18.0243167877197,17.6927509307861,17.7400496419775,18.076868057251,17.7732028961182,18.0696487426758,17.7770528504475,17.483060836792,17.446533203125,17.4187340248345,16.1587085723877,16.4671584351885,17.9157276153564,18.0348320007324,17.5655479431152,18.0185476697987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre17.g722750.t1.2",17.1223220825195,17.3719463348389,17.2940101623535,17.3097248077393,17.4295539855957,17.550220489502,17.6979179382324,17.5085067749023,17.817533493042,17.7784099578857,17.7859951482878,17.7374057769775,17.3017101287842,17.1524429321289,18.0394973754883,17.6299114227295,17.7190685272217,17.53297996521,16.8077583312988,17.313892364502,17.1246471405029,17.4733195705837,17.4983348846436,17.3950653076172,17.484712600708,17.5624961853027,17.0643424987793,17.7138423919678,16.8677368164063,17.2574615478516,18.1199436187744,17.9261341094971,18.284553527832,17.602409362793,17.5486538208099,17.2734851837158,17.7588348388672,17.5849781036377,17.7354591897638,17.9568519592285,17.5366268157959,17.6845569610596,18.021145142703,18.0394973754883,18.0188407897949,18.3535423278809,18.2074813842773,18.1857280731201,17.6601066589355,15.2768927795113,17.5317630767822,17.2398586273193,18.0927467346191,17.6275729353651,0,0,0,17.2601299285889,18.194314956665,17.5077323913574
"Cre17.g723600.t1.2",0,0,0,0,0,0,0,0,0,16.1940059661865,17.3241271972656,16.8956670998641,0,0,0,0,0,0,15.8390083710687,15.5779895782471,15.9593677520752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
